Restaurant_Name,City,Restaurant_ID,Has_Table_booking,Has_Online_delivery,Is_delivering_now,Country_Code
Kar C Lounge & Restaurant,Noida,310790,No,No,No,1
Kolkata Roll Point,Noida,8152,No,No,No,1
Royal Awadh,Noida,313035,No,Yes,No,1
Royal Rasoi,Noida,301509,No,No,No,1
Royale Bakers,Noida,312275,No,Yes,No,1
Sahi Darbar,Noida,302127,No,Yes,No,1
Taco Street,Noida,18322604,No,No,No,1
The Noodle Co,Noida,18433889,Yes,No,No,1
Veg Always,Noida,18232121,No,Yes,No,1
Yu Turn,Noida,307628,Yes,Yes,No,1
Zaika,Noida,18281980,No,No,No,1
Zaika,Noida,8151,No,No,No,1
Domino's Pizza,Noida,302139,No,No,No,1
Night Food Service,Noida,18377927,No,No,No,1
Uncle's Patty,Noida,313120,No,No,No,1
Baskin Robbins,Noida,18361734,No,Yes,No,1
Evergreen Food Point,Noida,304338,No,No,No,1
Food Plaza,Noida,18440390,No,No,No,1
Giani,Noida,18383456,No,Yes,No,1
Grill Inn,Noida,18427237,No,Yes,No,1
Hunger's Hut,Noida,18382359,No,Yes,No,1
Kanha Cake O' Pastry,Noida,18445740,No,No,No,1
Serendipity Cafe,Noida,18331809,No,No,No,1
Spice Affair,Noida,18377925,No,No,No,1
Tandoori Junction,Noida,312287,No,No,No,1
Tod-Bistro Cafe,Noida,18441766,No,Yes,No,1
Upper Deck,Noida,18281977,Yes,No,No,1
Vadilal Ice Cream Parlour,Noida,18336259,No,No,No,1
Wich 'N' Shake,Noida,18441537,No,No,No,1
Desi Galli,Noida,18128857,No,Yes,No,1
Mr. Flavour,Noida,18279435,No,Yes,No,1
Wah Ji Wah,Noida,18281983,No,No,No,1
Indian Diners,Noida,301402,Yes,No,No,1
Airborne,Noida,301461,Yes,No,No,1
Vivino - Hotel Golf View,Noida,301468,Yes,No,No,1
Gravity,Noida,2342,Yes,Yes,No,1
Kolkata Biryani House,Noida,309088,No,Yes,No,1
Rotees n More,Noida,18334423,No,Yes,No,1
Saleem's Takeaway,Noida,439,No,No,No,1
Sikandrabadi Biryani,Noida,18431970,No,Yes,No,1
Wok N Spice,Noida,307718,No,No,No,1
Zaika Hindustani,Noida,5685,No,No,No,1
Chanda Food,Noida,312243,No,No,No,1
Chhote Nawab,Noida,18428614,No,Yes,No,1
Delish BBQ,Noida,18424869,No,Yes,No,1
Goli Vada Pav No. 1,Noida,307232,No,Yes,No,1
Happy Hakka,Noida,300907,No,Yes,No,1
Sadda Adda,Noida,18382371,No,No,No,1
Baker's Studio - Jaypee Greens,Noida,8422,No,No,No,1
Matrix - Jaypee Greens,Noida,8344,Yes,No,No,1
Tea Lounge - Jaypee Greens,Noida,8441,No,No,No,1
Paatra - Jaypee Greens,Noida,8351,Yes,No,No,1
Cooks Cafe - Jaypee Greens,Noida,4505,Yes,No,No,1
The Butler & The Chef - Jaypee Greens,Noida,18317498,Yes,No,No,1
Burger King,Noida,18371434,No,Yes,No,1
Cafe Pitacos,Noida,18425747,No,Yes,No,1
Cinnabon & Auntie Anne's,Noida,18371402,No,No,No,1
Cocoberry,Noida,18383509,No,No,No,1
Hakka Haus,Noida,18446433,No,No,No,1
Kebab Xpress,Noida,18349905,No,No,No,1
KFC,Noida,18352249,No,Yes,No,1
Mad Over Donuts,Noida,18383479,No,Yes,No,1
Ni Hao,Noida,18383470,No,No,No,1
Pizza Hut,Noida,18383460,No,No,No,1
Subway,Noida,18440424,No,Yes,No,1
Time To Tea,Noida,18383477,No,No,No,1
Vaango!,Noida,18383466,No,No,No,1
Biryani Blues,Noida,18396179,No,No,No,1
Jungle Jamboree,Noida,18466951,No,No,No,1
Keventers,Noida,18337905,No,No,No,1
Pita Pit,Noida,18361221,No,Yes,No,1
Baskin Robbins,Noida,18383484,No,No,No,1
Cha Cha Cha,Noida,18440164,No,No,No,1
Chai Thela,Noida,18382377,No,No,No,1
Costa Coffee,Noida,18383444,No,No,No,1
Dolce Gelato,Noida,18416753,No,No,No,1
Joost Juice Bar,Noida,18441551,No,No,No,1
Juice Lounge,Noida,18383481,No,No,No,1
Kings Kulfi,Noida,18440406,No,No,No,1
Kwality Wall's Swirl's,Noida,18381647,No,No,No,1
Mx Corn,Noida,18440416,No,No,No,1
The Gaming Vegas,Noida,18371430,No,No,No,1
Chicago Pizza,Noida,18383490,No,Yes,No,1
Mr. Sub,Noida,18273632,No,Yes,No,1
Kwality Wall's Swirl's,Noida,18382345,No,No,No,1
My Corn,Noida,18382347,No,No,No,1
Flluid - Mosaic Hotels,Noida,3226,Yes,No,No,1
Latitude - Mosaic Hotels,Noida,4627,Yes,No,No,1
Baker's Zone,Noida,312278,No,Yes,No,1
Chakna,Noida,18364351,No,Yes,No,1
Get Set Go,Noida,18373737,No,No,No,1
Sip & Snacks,Noida,18124366,No,Yes,No,1
The Anna,Noida,18254400,No,Yes,No,1
Kathi Junction,Noida,309545,No,Yes,No,1
Golden Chaat,Noida,310067,No,No,No,1
Malt n Brew,Noida,18430587,Yes,No,No,1
Cakewalk - Park Plaza,Noida,6033,No,No,No,1
New Town Lounge - Park Plaza,Noida,6036,Yes,No,No,1
New Town Cafe - Park Plaza,Noida,1669,Yes,No,No,1
S-18 - Radisson Blu,Noida,3924,Yes,No,No,1
Foodicious,Noida,18383511,No,No,No,1
Rasoi Dil Se,Noida,18245267,No,No,No,1
Chip Chap Shahi Corner,Noida,304496,No,No,No,1
Mother's Kitchen,Noida,308670,No,No,No,1
Food Express,Noida,18462632,No,No,No,1
Lemonier,Noida,18322648,No,No,No,1
Punjabi Zaika,Noida,18356045,No,No,No,1
Robins Sweets & Restaurant,Noida,18126101,No,No,No,1
TBH äóñ To Be Healthy,Noida,18273622,No,Yes,No,1
Mehfill,Noida,5742,No,Yes,No,1
Punjabi Pakwaan,Noida,311186,Yes,Yes,No,1
Santushti,Noida,2331,No,Yes,No,1
Uncle's,Noida,2329,No,Yes,No,1
Cafe Limelight,Noida,18382363,No,Yes,No,1
Rendezvous Adda,Noida,18456760,No,No,No,1
Wow Noodle,Noida,18435292,No,Yes,No,1
Wraps Cafe,Noida,18435286,No,Yes,No,1
Alley's Urbane Cafe,Noida,18243997,No,No,No,1
Backstreet Kitchen,Noida,18268352,No,Yes,No,1
Berco's,Noida,18463699,Yes,No,No,1
Breaktym,Noida,18376508,No,Yes,No,1
Chawla's 2,Noida,18146402,No,Yes,No,1
Chicken Kraft,Noida,18216904,No,No,No,1
Chinese By Nature,Noida,5634,No,No,No,1
DV's Chinese Kitchen,Noida,4541,No,No,No,1
Evergreen Sweets,Noida,8226,No,No,No,1
Green Chick Chop,Noida,18254527,No,No,No,1
Hyderabad Delights,Noida,18409725,No,No,No,1
Kabab And Tadka,Noida,310208,No,Yes,No,1
Kanha Bhog,Noida,8228,No,No,No,1
Mezbaan Jaika Restaurant,Noida,8236,No,No,No,1
Pind Balluchi,Noida,18415343,No,Yes,No,1
Red Capsicum,Noida,18133476,No,Yes,No,1
Singh Foods,Noida,18381224,No,Yes,No,1
Sparrows At Home Bakery & Cafe,Noida,18440751,No,No,No,1
The New Koyla Kitchen,Noida,306560,No,Yes,No,1
Theyö_Ÿö«ó,Noida,18371428,No,Yes,No,1
Your Spicy Kitchen,Noida,18372251,Yes,No,No,1
Yumm Biryani,Noida,312369,No,Yes,No,1
Aureo Dine & Bake House,Noida,307014,Yes,Yes,No,1
Being Truckers,Noida,18332064,No,Yes,No,1
China Leaf,Noida,18216939,No,Yes,No,1
Mera Vala Dabba,Noida,18378014,No,Yes,No,1
Moti Mahal Delux- Legendary Culinary,Noida,18157400,No,Yes,No,1
Noshh,Noida,18057810,No,Yes,No,1
Tadqa Tandoor Express,Noida,18252385,No,Yes,No,1
The Kebab Company,Noida,18421504,No,Yes,No,1
Affamato,Noida,18310503,No,No,No,1
Ahmed's,Noida,18424173,No,No,No,1
Caffí© La Poya,Noida,18233621,No,No,No,1
Chaskaa Restaurant,Noida,18432230,No,No,No,1
Chawla's 2,Noida,18409212,No,No,No,1
Chination,Noida,18219528,No,No,No,1
Essen Foods,Noida,18380150,No,No,No,1
Haochi,Noida,18355013,No,No,No,1
Lassilo,Noida,18348609,No,No,No,1
Mittal Bikaneri Sweets,Noida,18424175,No,No,No,1
Royale Bakers,Noida,313415,No,Yes,No,1
RV's Family Restaurant,Noida,18460286,No,No,No,1
The Cake Shop,Noida,310762,No,No,No,1
Top Food,Noida,18208893,No,No,No,1
Uncle's Corner,Noida,18478981,No,No,No,1
Urban Express,Noida,18410832,No,No,No,1
Viddya Chinese Fast Food,Noida,18303715,No,No,No,1
Domino's Pizza,Noida,4480,No,No,No,1
Kamboj's,Noida,3764,Yes,Yes,No,1
Pizza Hut Delivery,Noida,304636,No,Yes,No,1
Subway,Noida,307340,No,No,No,1
The Cake Expert's,Noida,8237,No,Yes,No,1
The Saffron Boutique,Noida,18268724,Yes,No,No,1
Aggarwal Kachori Wale,Noida,312463,No,No,No,1
Bakes & Cakes,Noida,309318,No,Yes,No,1
Burger's Kitchen,Noida,302518,No,No,No,1
Jhatpat Khana,Noida,8072,No,No,No,1
Mahi Rasoi,Noida,5755,No,Yes,No,1
Night Safari Cafe,Noida,18486840,No,No,No,1
Saheb's Restaurant,Noida,8074,No,No,No,1
Scrummy Bites,Noida,307888,No,Yes,No,1
Berco's,Noida,834,No,Yes,No,1
Cream Bell Scoopers,Noida,18382337,No,No,No,1
Mayur Kitchen,Noida,18433542,No,No,No,1
Raghav Ki Rasoi,Noida,18382335,No,Yes,No,1
Red Chilli,Noida,18264985,No,No,No,1
Riyaz Biryani Corner,Noida,18265692,No,No,No,1
Standard Sweets & Confectioners,Noida,304937,No,No,No,1
Standard Sweets,Noida,18489849,No,No,No,1
Sushma Homemade Tiffin,Noida,18485826,No,No,No,1
The Tasty Corner,Noida,18489806,No,No,No,1
The Zaika King,Noida,18381674,No,No,No,1
Tiffinhunt,Noida,18441772,No,Yes,No,1
Top Burger,Noida,18390891,No,No,No,1
Aggarwal Sweet Shop,Noida,8061,No,Yes,No,1
Hungry - I,Noida,308623,No,Yes,No,1
Oh Buoy,Noida,311013,No,No,No,1
Caffeinated,Noida,18368015,No,No,No,1
Sam and Scrooge,Noida,18273942,No,Yes,No,1
Tpot,Noida,18034079,No,Yes,No,1
Hunger's Hub,Noida,18440413,No,No,No,1
Modi's Baker's Zone,Noida,18427230,No,No,No,1
The Flip On Wheel,Noida,18440415,No,No,No,1
Big Biryani,Noida,18446387,No,No,No,1
Aroma,Noida,18340903,No,No,No,1
Bawarchi,Noida,18275760,No,No,No,1
Book Food Kitchen,Noida,18357548,No,Yes,No,1
Breaktym,Noida,18381249,No,Yes,No,1
Chaska By Taste,Noida,18307266,No,No,No,1
Domino's Pizza,Noida,18112492,No,No,No,1
Grill King,Noida,18445768,No,No,No,1
Moti Mahal Deluxe Advant,Noida,18393840,No,No,No,1
Rolling Beans,Noida,18276998,No,Yes,No,1
RollsKing,Noida,300988,No,No,No,1
SnacksWale.com,Noida,18292443,No,No,No,1
Subway,Noida,18204456,No,Yes,No,1
Super Cake Shop,Noida,18138418,No,No,No,1
Aureo Dine & Bake House,Noida,18441561,No,No,No,1
B Bawarchi Restaurant,Noida,18245275,No,No,No,1
Brajwasi,Noida,18469933,No,No,No,1
Cafe Coffee Day,Noida,18358190,No,No,No,1
Cafe Coffee Day,Noida,18441663,No,No,No,1
Cafe Lounge,Noida,18489823,No,No,No,1
Cafe Treat,Noida,18489827,No,No,No,1
Casa Bake,Noida,18371413,No,No,No,1
China Town,Noida,18441563,No,No,No,1
Costa Coffee,Noida,18358662,No,No,No,1
Delhi Foods,Noida,18277008,No,No,No,1
Deli Chic,Noida,18399250,No,No,No,1
Delicacies,Noida,18449300,No,No,No,1
Kanha Ji Sweets & Restaurant,Noida,18454471,No,No,No,1
Little China,Noida,18273973,No,No,No,1
Lola's Cafe,Noida,18375406,No,No,No,1
Madras Coffee House,Noida,18384109,No,No,No,1
Moju Juice Bar,Noida,18441569,No,No,No,1
Peniel Restaurant,Noida,18254543,No,No,No,1
Pizza Key,Noida,18393815,No,No,No,1
Sandoz,Noida,18458636,No,No,No,1
Subway,Noida,18481281,No,No,No,1
Tandoori Mystery,Noida,18474432,No,No,No,1
Taste of Punjab,Noida,18441559,No,No,No,1
Tea Nation,Noida,18441665,No,No,No,1
The Corporate Kitchen,Noida,18466397,No,No,No,1
The Royal Kitchen,Noida,18441557,No,No,No,1
Tpot,Noida,18441671,No,No,No,1
Wild Chef House,Noida,18416310,No,Yes,No,1
DIOS The Neighbourhood Bistro,Noida,18372688,Yes,No,No,1
Cake n Flower,Noida,18146472,No,No,No,1
Dilli 6,Noida,3145,No,Yes,No,1
Food Bell,Noida,312175,No,No,No,1
Kalpana Hotel,Noida,3143,No,No,No,1
Sagar Dhaba,Noida,4518,No,No,No,1
Shree Balaji Shudh Vaishno Hotel,Noida,304510,No,No,No,1
Shree Rathnam,Noida,310875,Yes,Yes,No,1
Simran's Cake Studio,Noida,309317,No,No,No,1
Sweet Cake,Noida,311085,No,No,No,1
The Cake Xpress,Noida,300914,No,Yes,No,1
The Chef,Noida,8115,No,No,No,1
The Flying Pan,Noida,18455665,No,No,No,1
Wrapster,Noida,18146390,No,No,No,1
Getafix Petit,Noida,18435298,No,Yes,No,1
Lawn Bistro,Noida,301415,Yes,Yes,No,1
Cake N Gifts,Noida,18407293,No,No,No,1
Cheese Pizza,Noida,18432201,No,No,No,1
Divya Hotal,Noida,304493,No,No,No,1
Green Valley Chinese Food,Noida,18438456,No,No,No,1
Hooting Owl Cafe,Noida,18367439,No,No,No,1
Jaak Foods,Noida,18466616,No,No,No,1
Kaka Restaurant,Noida,18382368,No,No,No,1
KC Bakers,Noida,18465093,No,No,No,1
KC Bakery,Noida,18345109,No,No,No,1
Rajan Foods Corner,Noida,18432027,No,No,No,1
Sagar Dhaba,Noida,18258742,No,No,No,1
Sarfira,Noida,18254314,No,No,No,1
Shama Chicken Corner,Noida,18258756,No,No,No,1
Yummy Kitchen,Noida,18382366,No,No,No,1
Barista,Noida,4882,No,No,No,1
Divine Curries,Noida,309535,No,Yes,No,1
Moon Bite,Noida,18415359,No,Yes,No,1
Subway,Noida,308451,No,No,No,1
Hurry's Paratha,Noida,18156287,No,Yes,No,1
McDonald's,Noida,399,No,Yes,No,1
Cafe Coffee Day,Noida,18161600,No,No,No,1
Dunkin' Donuts,Noida,18249084,No,No,No,1
Green Chilli Fast Food,Noida,18432020,No,No,No,1
Street Food Corner,Noida,18432013,No,No,No,1
Barbeque Nation,Noida,303371,No,No,No,1
Aggarwal,Noida,302558,No,Yes,No,1
Anchor Bar & Kitchen,Noida,1698,Yes,No,No,1
Basil Tree,Noida,9252,Yes,Yes,No,1
Bon Bon Pastry Shop,Noida,1323,No,No,No,1
BSGulati's Punjabi Swad,Noida,1735,No,Yes,No,1
Cafe-18,Noida,5677,No,No,No,1
Chandni Chowk Ke Mashhoor Paranthe,Noida,300953,No,No,No,1
Cheenos,Noida,4721,Yes,No,No,1
Gola Sizzlers,Noida,18261722,Yes,No,No,1
Hira Sweets,Noida,18346730,No,No,No,1
Karim's,Noida,461,Yes,No,No,1
KFC,Noida,937,No,Yes,No,1
Khan's Kathi Rolls,Noida,307720,No,No,No,1
Nathu's Sweets,Noida,591,No,Yes,No,1
Nawabi Mughlai Zaika,Noida,18371433,No,Yes,No,1
Nite Bites,Noida,18287364,No,Yes,No,1
Nizam's Kathi Kabab,Noida,7913,No,Yes,No,1
NSD Resto Bar & Kitchen,Noida,18180086,Yes,No,No,1
PS Wah Bhai Wah,Noida,5678,No,Yes,No,1
Sagar Ratna,Noida,427,No,Yes,No,1
Sbarro,Noida,18292482,No,Yes,No,1
Swag & Swad,Noida,18446481,No,Yes,No,1
The Fizz,Noida,310694,Yes,Yes,No,1
The Kitchen,Noida,18252573,No,Yes,No,1
Twenty Four Seven,Noida,303269,No,No,No,1
Vinny's Restro Bar,Noida,5854,Yes,No,No,1
Walk In The Woods,Noida,18349895,Yes,Yes,No,1
Xiian,Noida,4160,Yes,Yes,No,1
Zest Bar and Lounge,Noida,301514,Yes,No,No,1
Angels in my Kitchen,Noida,310417,No,Yes,No,1
Baby Dragon Bar & Restaurant,Noida,1701,Yes,Yes,No,1
Baker Street,Noida,18208904,No,Yes,No,1
Bamboo Shoots,Noida,3306,Yes,Yes,No,1
Bikanervala Bliss,Noida,301005,No,No,No,1
Bikanervala,Noida,307566,No,Yes,No,1
Bikkgane Biryani,Noida,18216913,Yes,Yes,No,1
